x0,xf,f,nit,grad_norm,success
"(40, 20)",[-7.10997908e-03  1.87678725e+01],3.0314884893077996,200,0.010155686612224544,False
"(40, 30)",[-3.16695714e-03  2.94077857e+01],3.072250778658543,200,0.004604802270979194,False
"(40, 40)",[-1.95464407e-03  3.96000232e+01],3.0903788983515175,200,0.0029092979945988836,False
"(40, 50)",[-1.39795060e-03  4.96788275e+01],3.1008933077670164,200,0.0021344901082440606,False
"(40, 60)",[-1.08946756e-03  5.97146761e+01],3.10779934294152,200,0.0017061006669604334,False
"(40, 70)",[-8.97912598e-04  6.97302294e+01],3.112692416713857,200,0.0014399675103078879,False
"(40, 80)",[-7.69402358e-04  7.97346352e+01],3.1163438068915625,200,0.00126092387369455,False
"(40, 90)",[-6.78206148e-04  8.97321822e+01],3.1191741093765986,200,0.0011332747293938304,False
"(40, 100)",[-6.10666298e-04  9.97251090e+01],3.1214327898891283,200,0.001038167203446289,False
"(50, -100)",[ 2.16613091e-15 -3.38585314e+02],-3.1356943346250974,200,2.4600772796315003e-05,False
"(50, -90)",[-7.98162534e-16 -3.04823451e+02],-3.1350420885598567,200,3.0342506635774053e-05,False
"(50, -80)",[-1.17114807e-14 -3.00846062e+02],-3.1349556257242757,200,3.11488092975663e-05,False
"(50, -70)",[-1.64410054e-05 -3.48287615e+02],-3.13585841468611,200,2.3251092775576258e-05,False
"(50, -60)",[ 2.35429758e-15 -2.95901445e+02],-3.134844900959396,200,3.219680540490996e-05,False
"(50, -50)",[-1.34098781e-05 -3.85698817e+02],-3.136413907277767,200,1.8964431446045604e-05,False
"(50, -40)",[-2.12193404e-05 -3.06516894e+02],-3.135078221628935,200,3.0008678983220598e-05,False
"(50, -30)",[-1.61876962e-05 -3.51005852e+02],-3.1359027596336535,200,2.289285955108251e-05,False
"(50, -20)",[-6.91002363e-15 -3.47047606e+02],-3.1358379549447415,200,2.3417313220063763e-05,False
"(50, -10)",[ 1.19554296e-15 -3.91304210e+02],-3.1364879994772736,200,1.842566047814386e-05,False
"(50, 0)",[-2.32948330e-05 -2.92521646e+02],-3.134767066911339,200,3.294386877990154e-05,False
"(50, 10)",[ 2.41584977e-15 -3.14069133e+02],-3.1352346275482175,200,2.858498828231458e-05,False
"(50, 20)",[-6.77686729e-03  1.88161042e+01],3.031779379096911,200,0.009636144473684037,False
"(50, 30)",[-2.93862840e-03  2.94626303e+01],3.0723818745000098,200,0.0042247991920451086,False
"(50, 40)",[-1.76653017e-03  3.96611870e+01],3.0904586426239042,200,0.002580636157510615,False
"(50, 50)",[-1.23263703e-03  4.97461321e+01],3.1009487255231605,200,0.0018353184605174441,False
"(50, 60)",[-9.39116711e-04  5.97884353e+01],3.1078412131248707,200,0.001427057486657675,False
"(50, 70)",[-7.58202607e-04  6.98109675e+01],3.112725936799369,200,0.0011759327746810463,False
"(50, 80)",[-6.37666714e-04  7.98229484e+01],3.11637179198778,200,0.0010086702649427725,False
"(50, 90)",[-5.52674864e-04  8.98286822e+01],3.119198216963175,200,0.0008905777828892743,False
"(50, 100)",[-4.90101435e-04  9.98304026e+01],3.1214540606015295,200,0.0008034012413861926,False
"(60, -100)",[ 6.53604503e-17 -3.38583284e+02],-3.1356942993001193,200,2.460106746674159e-05,False
"(60, -90)",[-1.62836300e-05 -3.49968936e+02],-3.1358859246795534,200,2.3028530387654613e-05,False
"(60, -80)",[ 8.26109539e-16 -3.95459912e+02],-3.136541575463154,200,1.80409117905766e-05,False
"(60, -70)",[-2.84820250e-15 -3.56221841e+02],-3.1359859598194584,200,2.2228247081763403e-05,False
"(60, -60)",[-1.07063880e-14 -3.07652455e+02],-3.1351022286869323,200,2.978790951914512e-05,False
"(60, -50)",[-1.36295333e-05 -3.82574284e+02],-3.1363716658934813,200,1.9275070854743365e-05,False
"(60, -40)",[-1.89316201e-05 -3.24537074e+02],-3.1354393977272403,200,2.6773353868082805e-05,False
"(60, -30)",[-1.66850429e-05 -3.45727635e+02],-3.135816014824685,200,2.359621391495351e-05,False
"(60, -20)",[-1.78940453e-15 -3.46995729e+02],-3.1358370958175312,200,2.34243058687246e-05,False
"(60, -10)",[ 9.23298100e-15 -3.91260444e+02],-3.1364874291857454,200,1.842977779737646e-05,False
"(60, 0)",[-2.33563787e-05 -2.92135351e+02],-3.134758056347469,200,3.303090754403032e-05,False
"(60, 10)",[ 9.13758815e-16 -2.74611832e+02],-3.134322698566627,200,3.737312792319491e-05,False
"(60, 20)",[-6.58179875e-03  1.88389268e+01],3.031916278405421,200,0.009338054746049824,False
"(60, 30)",[-2.80223259e-03  2.94895641e+01],3.0724460288560107,200,0.004004259920579552,False
"(60, 40)",[-1.65390752e-03  3.96915308e+01],3.090498097734786,200,0.0023898501357930706,False
"(60, 50)",[-1.13392471e-03  4.97793789e+01],3.10097603921432,200,0.0016618519995718149,False
"(60, 60)",[-8.49716390e-04  5.98244574e+01],3.1078616213389045,200,0.0012654590686882483,False
"(60, 70)",[-6.75514014e-04  6.98498342e+01],3.112742044227248,200,0.0010232117832610303,False
"(60, 80)",[-5.60056297e-04  7.98648190e+01],3.116385037928475,200,0.0008629521350546892,False
"(60, 90)",[-4.79043776e-04  8.98737550e+01],3.1192094590119677,200,0.0007505780470661852,False
"(60, 100)",[-4.19673361e-04  9.98788906e+01],3.1214638406049584,200,0.00066818362596332,False
"(70, -100)",[ 4.24519699e-15 -3.29355968e+02],-3.1355292943435913,200,2.599676168747421e-05,False
"(70, -90)",[-1.47452143e-05 -3.67797390e+02],-3.1361621826818866,200,2.0852882040383667e-05,False
"(70, -80)",[-2.71158227e-05 -2.71094198e+02],-3.134228534689285,200,3.8347564198627376e-05,False
"(70, -70)",[-5.43519697e-15 -3.58313735e+02],-3.136018647977247,200,2.1969808451634325e-05,False
"(70, -60)",[ 1.54388356e-15 -3.05571112e+02],-3.1350580907244217,200,3.019443921568985e-05,False
"(70, -50)",[ 5.91507163e-15 -3.53394554e+02],-3.13594116620984,200,2.258484803279587e-05,False
"(70, -40)",[-2.19112854e-15 -2.92014487e+02],-3.134755232225894,200,3.305821645884419e-05,False
"(70, -30)",[-1.66888726e-05 -3.45687909e+02],-3.135815351914312,200,2.3601629970116833e-05,False
"(70, -20)",[-1.51972957e-15 -3.46973856e+02],-3.135836733490745,200,2.342725524627324e-05,False
"(70, -10)",[-7.02971786e-15 -3.91237571e+02],-3.1364871310993268,200,1.8431930038420043e-05,False
"(70, 0)",[-2.33937993e-05 -2.91901224e+02],-3.1347525836046533,200,3.308382831352245e-05,False
"(70, 10)",[-2.47205495e-05 -2.83946983e+02],-3.134561299768184,200,3.49601364414595e-05,False
"(70, 20)",[-6.45635567e-03  1.88510078e+01],3.031988479835268,200,0.00914919045174414,False
"(70, 30)",[-2.71303245e-03  2.95043467e+01],3.0724811601423205,200,0.003863223812868625,False
"(70, 40)",[-1.58000618e-03  3.97084585e+01],3.0905200717591463,200,0.0022678291341914026,False
"(70, 50)",[-1.06920979e-03  4.97979971e+01],3.100991314561215,200,0.0015510527814390123,False
"(70, 60)",[-7.91256626e-04  5.98445592e+01],3.107872997235843,200,0.0011623744734072091,False
"(70, 70)",[-6.21616006e-04  6.98713606e+01],3.112750956655949,200,0.000925898428060598,False
"(70, 80)",[-5.09639193e-04  7.98877892e+01],3.116392298184901,200,0.000770193311930897,False
"(70, 90)",[-4.31371780e-04  8.98982276e+01],3.119215557950112,200,0.0006615452234778572,False
"(70, 100)",[-3.74221844e-04  9.99049441e+01],3.121469091501863,200,0.0005822768854507952,False
"(80, -100)",[-8.52679947e-15 -3.32258497e+02],-3.135582184628971,200,2.5545195839768203e-05,False
"(80, -90)",[-2.1450617e-05 -3.0485741e+02],-3.1350428170870472,200,3.0335753479588862e-05,False
"(80, -80)",[-2.68395749e-05 -2.72488211e+02],-3.1342661414686472,200,3.7956890815120746e-05,False
"(80, -70)",[ 6.34820701e-15 -3.56233450e+02],-3.1359861422836834,200,2.2226800304516448e-05,False
"(80, -60)",[-1.80933100e-05 -3.31981325e+02],-3.1355771738374885,200,2.558780445094082e-05,False
"(80, -50)",[-2.23683626e-05 -2.98527983e+02],-3.1349041729687697,200,3.1633641749895365e-05,False
"(80, -40)",[ 5.16652151e-15 -3.06447402e+02],-3.1350767467083838,200,3.0022273365434765e-05,False
"(80, -30)",[-1.66904506e-05 -3.45671544e+02],-3.1358150787952823,200,2.3603861553290198e-05,False
"(80, -20)",[ 6.31955697e-15 -3.46962663e+02],-3.1358365480709924,200,2.342876466496375e-05,False
"(80, -10)",[-1.54786801e-16 -3.91224140e+02],-3.13648695603851,200,1.8433194092853864e-05,False
"(80, 0)",[-2.34181942e-05 -2.91748897e+02],-3.134749018236867,200,3.311832777571467e-05,False
"(80, 10)",[-3.48832901e-15 -3.22806983e+02],-3.135406468999636,200,2.706068056580659e-05,False
"(80, 20)",[-6.37033910e-03  1.88579391e+01],3.0320297783727526,200,0.00902111155928804,False
"(80, 30)",[-2.65096499e-03  2.95131110e+01],3.072501952046499,200,0.0037667862414328588,False
"(80, 40)",[-1.52837551e-03  3.97186800e+01],3.090533324037247,200,0.0021843576933891413,False
"(80, 50)",[-1.02398492e-03  4.98093305e+01],3.101000604289205,200,0.001475344145051541,False
"(80, 60)",[-7.50459538e-04  5.98568126e+01],3.1078799262816617,200,0.0010920272675604874,False
"(80, 70)",[-5.84082588e-04  6.98844454e+01],3.1127563705536403,200,0.0008595628215505755,False
"(80, 80)",[-4.74615750e-04  7.99016773e+01],3.116396685376843,200,0.0007070205412333766,False
"(80, 90)",[-3.9833956e-04  8.9912925e+01],3.119219218901088,200,0.0006009586795135743,False
"(80, 100)",[-3.42807783e-04  9.99204756e+01],3.1214722203033674,200,0.0005238613829444202,False
"(90, -100)",[-1.73920067e-05 -3.38618112e+02],-3.135694905093888,200,2.459601179065537e-05,False
"(90, -90)",[-2.12561368e-05 -3.06251058e+02],-3.135072575860983,200,3.006071693715846e-05,False
"(90, -80)",[-2.71142771e-05 -2.71101939e+02],-3.134228744569378,200,3.834537834006017e-05,False
"(90, -70)",[-1.00423379e-14 -3.01284194e+02],-3.1349652617910966,200,3.105842534038873e-05,False
"(90, -60)",[-7.30527292e-15 -3.43027097e+02],-3.1357706019885,200,2.3968682127419817e-05,False
"(90, -50)",[-5.89638608e-15 -3.82510617e+02],-3.136370798006458,200,1.9281481030939897e-05,False
"(90, -40)",[ 6.16729432e-15 -3.06435282e+02],-3.1350764894129504,200,3.002464445766722e-05,False
"(90, -30)",[-1.66912448e-05 -3.45663309e+02],-3.1358149413378085,200,2.3604984753489354e-05,False
"(90, -20)",[ 5.85878121e-15 -3.46956190e+02],-3.1358364408407464,200,2.3429637593233363e-05,False
"(90, -10)",[-9.65432568e-15 -3.91215589e+02],-3.1364868445799337,200,1.843399890016457e-05,False
"(90, 0)",[-2.34349604e-05 -2.91644342e+02],-3.134746568879667,200,3.3142038839045473e-05,False
"(90, 10)",[-4.84936188e-15 -3.13769479e+02],-3.1352285649678784,200,2.8639528713976745e-05,False
"(90, 20)",[-6.30851836e-03  1.88621674e+01],3.0320549015976073,200,0.008929833094712123,False
"(90, 30)",[-2.60577463e-03  2.95186147e+01],3.0725149885201133,200,0.003697532900012002,False
"(90, 40)",[-1.4906182e-03  3.9725218e+01],3.0905417916733513,200,0.0021243638347741693,False
"(90, 50)",[-9.90876920e-04  4.98166534e+01],3.101006602080774,200,0.0014209746164902204,False
"(90, 60)",[-7.20608833e-04  5.98647641e+01],3.1078844199547806,200,0.001041565958888604,False
"(90, 70)",[-5.56656457e-04  6.98929392e+01],3.1127598831486187,200,0.0008120296704994106,False
"(90, 80)",[-4.49068018e-04  7.99106718e+01],3.116399525520834,200,0.0006617942725985264,False
"(90, 90)",[-3.74290450e-04  8.99224061e+01],3.119221579647366,200,0.0005576164907230078,False
"(90, 100)",[-3.19981951e-04  9.99304451e+01],3.121474227975277,200,0.0004820996024971123,False
"(100, -100)",[-1.72499561e-05 -3.40011472e+02],-3.1357190392560446,200,2.4395121814117684e-05,False
"(100, -90)",[-2.14495294e-05 -3.04865151e+02],-3.1350429831349285,200,3.0334215359843736e-05,False
"(100, -80)",[-2.34210967e-05 -2.91730789e+02],-3.134748594146596,200,3.312243258991134e-05,False
"(100, -70)",[-1.90754062e-05 -3.23309796e+02],-3.1354160752852045,200,2.6976698159499113e-05,False
"(100, -60)",[ 7.93876548e-16 -3.18985863e+02],-3.1353324781467187,200,2.7711891248460168e-05,False
"(100, -50)",[ 1.22864907e-14 -3.82497280e+02],-3.13637061616235,200,1.9282824000949067e-05,False
"(100, -40)",[-1.14744911e-14 -3.06429265e+02],-3.135076361654166,200,3.0025821821008755e-05,False
"(100, -30)",[-1.66916984e-05 -3.45658606e+02],-3.1358148628350246,200,2.360562620726223e-05,False
"(100, -20)",[-9.82736096e-15 -3.46952118e+02],-3.135836373364521,200,2.343018688287235e-05,False
"(100, -10)",[ 9.68548294e-15 -3.91209812e+02],-3.136486769275448,200,1.843454269653703e-05,False
"(100, 0)",[-2.34469702e-05 -2.91569518e+02],-3.1347448149325174,200,3.315902319056939e-05,False
"(100, 10)",[-1.04073583e-15 -3.08790297e+02],-3.135126107136414,200,2.956912728028034e-05,False
"(100, 20)",[-6.26245633e-03  1.88648756e+01],3.032070948510958,200,0.008862266561939832,False
"(100, 30)",[-2.57171138e-03  2.95222298e+01],3.0725235390233467,200,0.0036459044405336687,False
"(100, 40)",[-1.46202809e-03  3.97295887e+01],3.0905474469018,200,0.0020795819860132078,False
"(100, 50)",[-9.65767283e-04  4.98216028e+01],3.1010106529704253,200,0.0013804102172349907,False
"(100, 60)",[-6.97967614e-04  5.98701705e+01],3.107887473666172,200,0.0010039531333757062,False
"(100, 70)",[-5.35869408e-04  6.98987281e+01],3.11276227612052,200,0.0007766339750038511,False
"(100, 80)",[-4.29727442e-04  7.99168011e+01],3.116401460235985,200,0.0006281454068784016,False
"(100, 90)",[-3.56110147e-04  8.99288546e+01],3.119223184834101,200,0.0005253928654876586,False
"(100, 100)",[-3.02752817e-04  9.99372050e+01],3.121475588969137,200,0.0004510701164229776,False
